route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id,drt_advance_book_min,peak_offpeak
Blue-48,800614-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via 70th,1,9,Blue0005,0.0,0
Blue-48,800615-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via SPLC,0,9,Blue0008,0.0,0
Blue-48,800616-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via 70th,1,9,Blue0005,0.0,0
Blue-48,800617-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via SPLC,0,9,Blue0008,0.0,0
Blue-48,800618-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via 70th,1,9,Blue0005,0.0,0
Blue-48,800619-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via SPLC,0,9,Blue0008,0.0,0
Blue-48,800620-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800621-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800622-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800623-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800624-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800625-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800626-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800627-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800628-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800629-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800630-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800631-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800632-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800633-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800634-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800635-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800636-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800637-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800638-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800639-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800640-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800641-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800642-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,9,Blue0009,0.0,0
Blue-48,800643-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,9,Blue0003,0.0,0
Blue-48,800644-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via SPLC,1,2,Blue0009,0.0,0
Blue-48,800645-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via 70th,0,2,Blue0003,0.0,0
Blue-48,800646-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800647-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800648-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800649-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800650-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800651-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800652-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800653-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800654-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800655-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800656-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800657-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800658-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800659-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800660-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800661-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800662-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800663-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800664-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800665-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800666-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800667-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800668-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800669-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800670-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800671-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800672-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800673-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800674-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800675-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800676-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800677-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800678-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800679-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800680-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800681-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800682-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800683-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800684-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800685-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800686-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800687-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800688-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800689-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800690-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800691-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800692-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800693-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800694-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800695-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800696-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800697-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800698-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800699-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800700-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800701-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800702-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800703-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800704-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800705-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800706-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800707-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800708-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800709-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800710-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800711-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800712-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,11,Blue0002,0.0,0
Blue-48,800713-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Blue0001,0.0,0
Blue-48,800714-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800715-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800716-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800717-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800718-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,11,Blue0002,0.0,0
Blue-48,800719-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Blue0001,0.0,0
Blue-48,800720-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800721-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800722-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,11,Blue0002,0.0,0
Blue-48,800723-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Blue0001,0.0,0
Blue-48,800724-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800725-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800726-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,11,Blue0002,0.0,0
Blue-48,800727-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Blue0001,0.0,0
Blue-48,800728-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800729-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800730-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800731-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800732-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,11,Blue0002,0.0,0
Blue-48,800733-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Blue0001,0.0,0
Blue-48,800734-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800735-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800736-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800737-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800738-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800739-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800740-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800741-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800742-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800743-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800744-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800745-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800746-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800747-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800748-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800749-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800750-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800751-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800752-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800753-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800754-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800755-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800756-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800757-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800758-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800759-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800760-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800761-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800762-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800763-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800764-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800765-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800766-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800767-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
